,issueDate,patentTitle,abstract,patentNumber,applicants,ipcInfo
0,20171207,빅데이터 로그 예측분석시스템,"본 발명의 빅데이터 로그 예측분석시스템은, 로그를 수집, 가공 및 분석하여서 추출한 분석 대상 로그에 대한 실측값 및 통계 예측시스템에 저장된 회귀식을 이용하여 분석 대상 로그에 대한 예측값을 실시간으로 연산하는 로그 분석시스템; 및 상기 로그 분석시스템으로부터 기 설정된 주기에 따라 분석 대상 로그를 획득하여 분석 대상 로그에 대한 상기 회귀식을 생성하여 저장하고, 상기 로그 분석시스템으로부터 추출된 실측값 및 연산된 예측값을 획득하여 값의 차이를 실시간으로 비교분석하는 통계 예측시스템;을 포함하고, 상기 로그 분석시스템은, 로그를 수집하는 수집모듈; 상기 수집모듈을 통해 수집된 로그에 대한 파라미터값 및 실측값을 실시간으로 추출하는 파싱모듈; 상기 파싱모듈을 통해 추출된 파라미터값과 상기 통계 예측시스템 내에 저장된 분석 대상 로그에 대한 회귀식을 이용하여 분석 대상 로그에 대한 예측값을 실시간으로 연산하는 예측값 연산모듈; 상기 파싱모듈을 거치고 가공 및 분석된 가공 로그가 저장되는 통계 데이터베이스; 및 상기 수집모듈을 통해 수집된 원본 로그가 저장되는 파일 데이터베이스;를 포함하고, 상기 통계 예측시스템은, 상기 통계 데이터베이스 또는 파일 데이터베이스로부터 기 설정된 주기에 따라 가공 로그 또는 원본 로그를 분석 대상 로그로 획득하는 로그 획득모듈; 상기 로그 획득모듈을 통해 획득된 분석 대상 로그를 정제하는 로그 정제모듈; 선형 및 로지스틱 회귀식에 대한 옵션을 설정하는 셋업모듈; 상기 셋업모듈을 통해 설정된 옵션에 따라 상기 로그 정제모듈을 통해 정제된 분석 대상 로그의 변수(파라미터)를 선택하는 파라미터 선택모듈; 상기 파라미터 선택모듈을 통해 선택된 변수를 조합하여 수정결정계수(adjusted R  2  )의 값이 가장 큰 선형 회귀식을 생성하는 선형 회귀식모듈; 상기 파라미터 선택모듈을 통해 선택된 변수를 조합하여 수정결정계수(adjusted R  2  )의 값이 가장 큰 로지스틱 회귀식을 생성하는 로지스틱 회귀식모듈; 상기 선형 회귀식모듈 및 로지스틱 회귀식모듈을 통해 생성된 선형 및 로지스틱 회귀식에 대한 검증을 위해 회귀분석을 시험적으로 수행하는 회귀식 시험모듈; 상기 회귀식 시험모듈을 통해 검증된 선형 및 로지스틱 회귀식을 저장하는 회귀식 저장모듈; 및 상기 예측값 연산모듈을 통해 연산된 예측값과 상기 파싱모듈을 통해 추출된 실측값을 획득하여 값의 차이를 실시간으로 비교분석하는 비교분석모듈;을 포함하는 것을 특징으로 한다.  본 발명에 의하면, 통계 예측시스템을 통해 생성된 회귀식을 이용하여 예측값 연산모듈이 분석 대상 로그에 대한 예측값을 실시간으로 연산할 수 있기 때문에 보안사고 및 위협에 대해 선제적으로 즉각 대응할 수 있다.",10-2016-0015712,유넷시스템주식회사,"G06F-017/30,G06F-017/18,G06Q-010/04"
0,20170926,빅데이터 시각화 방법 및 장치,"빅데이터 시각화 방법 및 장치를 개시한다. 빅데이터 시각화 방법은 특정 계정의 SNS에 등록된 데이터를 데이터 속성별로 분류하여 분류 결과에 따라 정보 그룹을 생성하는 단계; 생성된 정보 그룹에 포함된 데이터를 시각화하기 위해 X-Y-Z 축을 이용하여 시각화 공간을 생성하고, 설정된 축 각각의 단위 정보를 설정하는 단계; 설정된 기준 단위 정보 및 정보그룹에 포함된 데이터를 분석하여, 정보그룹에 포함된 데이터와 축들의 단위 정보 간 연결 정보를 추출하는 단계; 및 추출된 연결 정보를 오브젝트(object)로 생성하고, 생성된 오브젝트 및 정보 그룹에 포함된 데이터를 시각화 공간에 디스플레이 하는 단계; 를 포함한다. 이로써 많은 양의 정보를 시각화 공간에 3개의 축 단위에 따라 한눈에 인지할 수 있도록 디스플레이 할 수 있어, 사용자의 정보 인지효과를 향상 시킬 수 있고, 사용자가 자신이 원하는 특정 정보로 보다 쉽고 빠르게 접근할 수 있다.",10-2016-0006374,두준호,G06F-017/30
0,20160216,빅데이터 색인어를 이용한 상품 추천 방법,"본 발명은 상품 추천 서버를 통해 가맹점에 최적화된 상품을 추천하는 방법에 관한 것으로, 보다 구체적으로 상품 판매 가맹점에 배치되어 있는 포스 단말기로부터 가맹점에서 판매하는 상품의 상품별 판매량에 대한 정보와 상품에 대한 빅데이터로부터 계산한 상품별 인기 순위에 대한 정보를 함께 이용하여 가맹점에 최적화된 상품을 추천하는 방법에 관한 것이다.",10-2015-0058295,"경희대학교 산학협력단,컨팩 주식회사","G06Q-030/06,G06Q-030/02"
0,20161114,빅데이터 기반 실내외 위치 측위 방법 및 장치,"빅데이터 기반 위치 측위 장치를 개시한다. 위치 측위 장치는 실내외 공간정보와 신호 패턴 데이터를 포함하는 사용자 위치 측정 데이터를 수집하고, 신호 패턴의 발생 위치를 식별하기 위한 위치 별 가중치 데이터를 변환하여 저장, 관리하는 데이터 수집 모듈 및 사용자 위치의 신호 패턴을 입력 받아, 입력 받은 신호 패턴과 일정 비율 이상 유사한 적어도 하나의 신호 패턴을 추출하고, 추출된 적어도 하나의 신호 패턴에 대한 위치 별 가중치를 고려하여, 신호 패턴이 발생된 위치를 파악 하고, 파악된 적어도 하나의 신호 패턴 발생 위치와 사용자가 위치의 거리를 측정하여, 상기 측정된 복수개의 거리로 N 각 측량을 수행함으로써, 사용자 위치를 판단한다.",10-2015-0002050,주식회사 다울지오인포,"G01S-005/02,H04W-004/02"
0,20160404,빅데이터 거래시스템 및 거래방법,"본 발명은 대량의 데이터 중 유의미한 데이터를 추출하기에 적합하고, 데이터의 거래가 안전하게 이루어지도록 하는 데이터 거래시스템 및 거래방법을 제공하는 데 목적이 있다. 본 발명은 빅데이터를 거래하기 위한 빅데이터 거래시스템에 있어서, 빅데이터를 저장 및 관리하고 구매자에게 데이터를 제공하는 빅데이터거래서버와, 상기 빅데이터거래서버와 통신망을 통해 연결되어 데이터에 대한 구매이벤트를 상기 빅데이터거래서버에 등록하고 데이터를 전송받는 데이터구매자단말장치와, 사용자의 사용에 의해 데이터를 축적시키는 사용프로그램을 통신망을 통해 다운로드받고, 그 사용프로그램을 사용하는 중 저장되는 데이터를 상기 빅데이터거래서버로 전송하는 사용자단말장치와, 상기 빅데이터거래서버에 데이터를 전송하도록 연동시키는 데이터수집프로그램모듈을 상기 빅데이터거래서버에서 통신망을 통해 다운로드받고, 그 다운로드받은 데이터수집프로그램모듈이 포함된 상기 사용프로그램이 개발자에 의해 작성되는 프로그램개발자단말장치를 포함하되, 상기 빅데이터거래서버는 상기 구매이벤트를 상기 사용자단말장치에 공지하여 사용자의 동의확인신호를 전송받으면, 상기 구매이벤트에 관한 데이터를 상기 데이터구매자단말장치에 전송하는 것을 특징으로 한다.",10-2013-0157715,추병조,"G06Q-030/06,G06F-017/40"
0,20160513,빅데이터 분산 시스템 및 방법,"작업 처리 속도를 향상시킬 수 있는 본 발명의 일 측면에 따른 빅데이터 분산 시스템은 데이터가 저장된 복수의 데이터 노드들; 적어도 하나의 데이터 노드와 연결되어 수집 데이터를 데이터 노드에 저장하는 복수의 작업 관리 시스템들; 및 수집 데이터에 대한 수집 작업이 요청되면, 상기 복수의 데이터 노드들 중에서 N개(N&gt;1)를 선택하여 상기 수집 데이터를 저장할 제1 저장 데이터 노드로 결정하고, 상기 복수의 작업 관리 시스템들 중에서 상기 N개의 제1 저장 데이터 노드 각각과 연결된 작업 관리 시스템에 수집 작업을 분배하는 작업 분배 시스템을 포함한다.",10-2013-0147416,주식회사 포스코아이씨티,"G06F-017/00,G06F-017/30"
0,20200902,빅데이터 수집을 통한 문화 컨텐츠 선호도 수집 시스템,"본 발명은 개인 사용자가 사용하는 스마트폰, 키오스크 또는 개인용 PC 등과 같은 다양한 단말기를 이용하여 다양한 플랫폼에서 제작되는 문화 컨텐츠들의 선호도를 수집하여 빅데이터를 구축한 뒤 이를 필요로 하는 전시기획, 홍보, 디자인 등의 문화 컨텐츠 업체 등에 제공할 수 있도록 구현한 빅데이터 수집을 통한 문화 컨텐츠 선호도 수집 시스템에 관한 것으로, 모바일 단말기, 키오스크 단말기 및 PC 단말기 중 적어도 한 종류 이상의 단말기로 이루어지며, 문화 컨텐츠 선호도 수집 서비스 제공을 위한 전용 애플리케이션이 설치되거나, 문화 컨텐츠 선호도 수집 서비스를 제공하는 웹페이지 접속을 통해 사용자로부터 자신이 선호하는 문화 컨텐츠를 단말기로부터 제공되는 컨텐츠 리스트 중에서 선택 받거나 또는 사용자로부터 직접 입력받아 선호도 정보를 생성하는 선호도 수집 단말기; 상기 선호도 수집 단말기로부터 수신되는 선호도 정보를 기초로 문화 컨텐츠에 대한 선호도 조사를 수행하며, 선호도 조사 수행에 따라 생성된 선호도 리스트를 문화 컨텐츠 제공업자에게 제공하는 선호도 수집 서버; 및 상기 선호도 수집 서버에서 생성되는 선호도 리스트를 기간, 지역, 성별 또는 나이 별로 누적하여 빅데이터를 구축하는 빅데이터부;를 포함한다.",10-2020-0047930,주식회사 에스알커뮤니케이션즈,"G06Q-050/10,F16F-015/04,G06F-001/16,G06F-016/951"
0,20200611,빅데이터 기반의 보험 중도인출 투자 시스템,"본 발명은 빅데이터 기반의 보험 중도인출 투자 시스템에 관한 것이다. 본 발명은, 복수의 스마트 단말(100)로 이루어진 스마트 단말 그룹(100g), 네트워크(200), 보험 가입 서버(300), 보험 상품 중도 재투자 서버(400) 및 복수의 투자 상품 제공 단말(600)로 이루어진 투자 상품 제공 단말 그룹(600g)을 포함하는 빅데이터 기반의 보험 중도인출 투자 시스템(1)에 있어서, 보험 상품 중도 재투자 서버(400)는, 송수신부(410); 데이터베이스(430); 및 스마트 단말(100)에 의한 네트워크(200)를 통한 보험 가입 서버(300) 상에서 보험 가입 서버(300)에서 제공하는 복수의 보험 상품 중 적어도 하나 이상에 대한 보험 가입이 완료되면, 보험 가입 서버(300)로부터 스마트 단말(100)의 회원 ID, 보험 상품을 수신하도록 송수신부(410)를 제어한 뒤, 회원 ID를 메타데이터로 적어도 하나 이상의 보험 상품을 데이터베이스(430) 상에 저장하며, 투자 상품 제공 단말 그룹(600g)에 속하는 각 투자 상품 제공 단말(600)로부터 펀드, 채권, 부동산, 해외상품, 중금리 대출상품으로 구분된 카테고리를 포함하는 투자 상품 정보를 각각 적어도 하나 이상 수신하도록 송수신부(410)를 제어한 뒤, 투자 상품 정보를 데이터베이스(430) 상에 투자 상품 제공 단말(600)의 단말식별번호(IMEI)를 메타데이터로 각 투자 상품 정보를 데이터베이스(430)에 저장하는 회원 가입 모듈(421); 및 미리 설정된 납입분을 채운 보험 상품에 대해서 하나의 스마트 단말(100)로부터 현재의 보험 상품에 대한 중도 인출 기능에 대한 검색 요청에 따라 스마트 단말(100)의 회원 ID를 메타데이터로 저장된 보험 상품을 데이터베이스(330) 상에서 추출한 뒤, 추출된 보험 상품에 대한 중도 인출 기능에 대한 네트워크(200)를 통한 보험 가입 서버(300)로의 질의를 통해 중도 인출 기능이 있는 보험 상품인 대상 보험 상품을 적어도 하나 이상 추출하며, 대상 보험 상품에 대해서 현재까지 납입한 보험료, 그리고 현재까지의 이율, 그 밖에 인출 가능 금액, 1회당 인출 가능 금액 등에 해당하는 보험 상품 정보에 대해서 네트워크(200)를 통해 보험 가입 서버(300)로의 질의를 통해 반환받아 보험 상품 정보를 회원 ID를 메타데이터로 데이터베이스(330) 상에 저장하는 상품 검색 모듈(422); 을 포함하는 것을 특징으로 할 수 있다.  이에 의해, 고객들이 본인 소유의 보험상품 중 중도인출이 가능한 상품들을 스마트 단말을 통해 간단하게 확인하고 현재 가입한 보험사 이율보다 수익률이 높은 곳에 쉽게 재투자할 수 있는 기회를 마련하도록 하는 효과를 제공한다.",10-2020-0001808,천정환,"G06Q-040/08,G06Q-040/06"
0,20200311,빅데이터 기반 생태환경 조사 시스템,"본 발명은 빅데이터 기반 생태환경 조사 시스템에 관한 것이다. 본 발명은, 복수의 스마트 디바이스(100)로 이루어진 스마트 디바이스 그룹(100g), 네트워크(200), 생태환경 조사 서버(300), 복수의 환경센서장치(500)로 이루어진 환경센서장치 그룹(500g)을 포함하는 빅데이터 기반 생태환경 조사 시스템(1)에 있어서, 생태환경 조사 서버(300)는, 네트워크(200)를 통해 스마트 디바이스(100)로부터 미리 설정된 환경 영역에 서식하는 적어도 하나 이상의 생물에 대한 관리를 위한 관리 요청 정보를 수신하도록 송수신부(310)를 제어한 뒤, 데이터베이스(330)상에 관리 요청 정보를 스마트 디바이스(100)의 단말식별번호를 메타데이터로 저장하되, 관리 요청 정보에는 생태환경 구간 영역(GPS 좌표 범위 정보), 대상 생물 ID, 스마트 디바이스(100)의 단말식별번호를 포함하여 저장하며, 생태환경 구간 영역은 미리 설정된 환경 영역 정보에서 스마트 디바이스(100)에 의해 자신이 관리를 위해 설정한 면적 정보에 해당하는 정보를 저장하며, 관리 요청 정보에 포함된 생태환경 구간 영역와 매칭되는 적어도 하나 이상의 환경센서장치(500)의 식별 ID를 추출한 뒤, 관리 요청 정보에 함께 저장하며, 환경센서장치(500)에 대해서 CMOS 카메라(510) 및 적외선 카메라(520)를 포함하는 각 식별 ID를 저장하며, 각 관리 요청 정보 상에서 대상 생물 ID가 동일하면서 환경 영역 정보가 중첩되는 관리 요청 정보가 있는 경우, 두 개의 관리 요청 정보를 추출한 뒤, 추출된 관리 요청 정보에 대해서 중첩되는 관리 요청 정보를 제공한 스마트 디바이스(100) 상으로 대상 생물 및 환경 영역 정보 중 적어도 하나 이상에 대해서 중첩되지 않도록 하는 관리 요청 조정 명령을 전송하도록 송수신부(310)를 제어함으로써, 두 개의 스마트 디바이스(100)에 의해 동일한 대상 생물 및 환경 영역 정보가 모두 중첩되지 않도록 하는 조정이 이루어지도록 하거나, 동일한 대상 생물 및 환경 영역 정보가 모두 중첩되는 환경 영역 정보에 대해서는 각 스마트 디바이스(100)에서 관리를 위해 제공한 관리 요청 정보 상의 환경 영역 정보의 면적의 크기에 비례하여 상호 기신청된 면적의 크기의 반비례하게 분배하는 분배 수행을 수행하며, 분배 수행이 완료되면 분배된 면적에 해당하는 환경 영역 정보를 감시하는 환경센서장치(500)의 식별 ID를 추출한 뒤, 각 관리 요청 정보에 함께 저장하는 조정절차를 수행하는 정보 수집 모듈(321); 을 포함하는 것을 특징으로 할 수 있다.  이에 의해, 빅데이터를 기반으로 동물을 중심으로 한 각 생물의 개체수의 증감을 하나의 지역 단위의 구분된 단위 정보로 예측하고 예측된 정보를 기반으로 이동 방향 내지는 번식 방향을 분석하고, 분석된 정보를 통해 환경적 제약 조건이 발생함을 즉각적으로 관리자에게 통지를 통해 개체수 증감을 조절할 수 있도록 하는 효과가 있다.",10-2020-0000631,김맹기,"G06Q-050/26,G06Q-050/10,H04N-007/18"
0,20200630,"빅데이터 기반의 부동산 타겟 광고 및 거래 시스템, 그리고 그 방법","본 발명은 빅데이터 기반의 부동산 타겟 광고 및 거래 시스템, 그리고 그 방법에 관한 것이다. 본 발명은, 복수의 부동산 매도자 단말(100)로 이루어진 부동산 매도자 단말 그룹(100g), 네트워크(200), 부동산 타겟 광고 및 거래 서버(300), 복수의 부동산 매수자 단말(500)로 이루어진 부동산 매수자 단말 그룹(500g)을 포함하는 빅데이터 기반의 부동산 타겟 광고 및 거래 시스템(1)에 있어서, 부동산 타겟 광고 및 거래 서버(300)는, 부동산 매도자 단말 그룹(100g)으로 이루어진 회원으로 가입한 부동산 매도자 단말(100) 각각으로부터 매도하고자 하는 부동산의 지역, 부동산 구분 정보, 소득 수준 정보를 포함하는 매도자 정보를 수신하도록 송수신부(310)를 제어한 뒤, 부동산 매도자 단말(100)의 단말식별번호(IMEI)를 메타데이터로 매도자 정보를 데이터베이스(330)에 저장하고, 부동산 매수자 단말 그룹(500g)으로 이루어진 회원으로 가입한 부동산 매수자 단말(500) 각각으로부터 매수하고자 하는 부동산의 지역, 부동산 구분 정보, 소득 수준 정보를 포함하는 매수자 정보를 수신하도록 송수신부(310)를 제어한 뒤, 부동산 매수자 단말(500)의 단말식별번호(IMEI)를 메타데이터로 매수자 정보를 데이터베이스(330)에 저장함으로써, 매도자 정보 및 매수자 정보 각각의 부동산의 지역, 부동산 구분 정보, 소득 수준 정보가 일치하는 매도자와 매수자 간에 부동산 거래가 이루어질 수 있도록 하는 정보 수집 모듈(321); 을 포함하는 것을 특징으로 할 수 있다.  이에 의해, 부동산 매매 거래를 위해 부동산 매도자와 부동산 매수자 간의 지역별, 전입 및 전출 이력별, 소득별 등으로 정보를 수집한 뒤, 부동산 거래는 다시 원래의 지역으로 회귀하는 특징점을 활용하여 부동산 거래를 위한 광고의 타겟팅 확률을 높이고 타겟팅된 광고에 대한 부동산 거래를 완료할 수 있도록 하는 효과를 제공할 수 있다.",10-2019-0173558,박진혁,"G06Q-050/16,G06Q-030/02,G06Q-030/06,G06Q-030/08"
