,issueDate,patentTitle,abstract,patentNumber,applicants,ipcInfo
0,20180403,클라우드 창고 제공 시스템,"본 발명에 따른 클라우드 창고 제공 시스템은, 사업주로부터 주문상품에 대한 내역인 주문내역정보를 입력받는 주문접수모듈과, 복수개의 물품을 창고에 입고하여 보관 처리하는 물품입고부와, 각각의 상기 물품이 보관된 보관위치를 파악하는 위치파악부 및, 상기 창고에 보관된 각각의 상기 물품에 대한 재고수량을 파악하여 재고정보를 생성하는 재고확인부를 포함하는 재고파악모듈 및, 상기 주문내역정보를 기반으로 상기 창고에서 상기 물품을 피킹하여 배송상품을 준비하는 배송상품준비부 및, 피킹된 상기 배송상품을 포장하는 물품포장부를 포함하는 배송준비모듈을 포함하는 창고인터페이스; 포장된 상기 배송상품을 택배서버에 연계하여 배송 처리하는 배송연계모듈을 포함하는 배송인터페이스; 상기 사업주에게 할당된 상기 창고의 개수와 상기 창고의 총면적을 파악하여 창고스펙정보를 생성하는 창고스펙파악부와, 상기 창고 내부에 일정 구역마다 위치하여 조사되는 광량정보를 수집하는 것으로서 상기 창고에 입고 처리된 상기 물품 중 비용 산출 대상이 될 기준물품에 대한 시간별광량정보를 산출하는 광량파악부를 포함하는 창고환경파악모듈; 상기 재고정보를 기반으로 재고리스트를 생성하여 상기 사업주에게 제공하는 재고리스트생성부 및, 상기 창고스펙정보와 상기 시간별광량정보를 기반으로 상기 기준물품에 대한 보관비용을 산출하여 상기 사업주에게 제공하는 정산안내부를 포함하는 정산관리모듈;을 포함하는 것을 특징으로 한다.",10-2018-0008053,"(주)마이창고,손민재","G06Q-010/08,G06Q-030/04,G06Q-050/28"
0,20190802,클라우드 네트워크 구성,클라우드 네트워크 구성을 제공한다.본 발명의 실시예들에 따른 클라우드 네트워크 시스템은 클라우드 네트워크에서 데이터링크 계층(Layer 2)의 통신 영역을 스코프를 이용하여 격리함으로써 확장성을 증가시킬 수 있다.,10-2017-0133034,엔에이치엔 주식회사,"H04L-012/851,G06F-009/455,H04L-012/801,H04L-012/931,H04L-012/947"
0,20181109,클라우드 보안 시스템,"양자 서버는 고속양자난수생성기, 고속의사난수생성기로 구성되어, 고속의사난수생성기는 의사난수 프로그램을 통해 고속대칭암호키를 생성 및 고속양자난수생성기는 상기 고속대칭암호키에 양자난수를 통해 고속비대칭암호키를 생성한다.  클라우드 양자난수생성기는 클라우드 양자난수제어부, 클라우드 의사난수생성기로 구성되어, 클라우드 의사난수생성기는 의사난수 프로그램을 통해 클라우드 대칭암호키를 생성 및 클라우드 양자난수제어부는 상기 클라우드 대칭암호키에 양자난수를 통해 클라우드 비대칭암호키를 생성한다.  단말 양자난수생성기는 단말양자난수 제어부, 단말 의사난수생성기를 포함하여 구성되어, 단말 의사난수생성기는 의사난수 프로그램을 통해 단말 대칭암호키를 생성 및 단말양자난수 제어부는 상기 단말 대칭암호키에 양자난수를 통해 단말 비대칭암호키를 생하는 것을 특징으로 하는 클라우드 보안 시스템.",10-2017-0038965,채령,H04L-009/08
0,20171101,클라우드 프로세스 관리,"몇몇 예들에서, 클라우드 컴퓨팅 시스템에 대한 서비스 요청들을 관리하는 방법이 기술된다. 이 방법은, 컴퓨팅 디바이스 상에서 실행되는 프로세스에 의해 생성된 서비스 요청에 응답하여 클라우드 컴퓨팅 시스템으로부터 서비스 응답을 수신하는 것을 포함할 수도 있다. 이 방법은 또한, 서비스 응답으로부터 클라우드 컴퓨팅 시스템의 프로세싱 용량 정보를 추출하는 것을 포함할 수도 있다. 이 방법은 또한, 프로세싱 용량 정보에 적어도 부분적으로 기초하여 프로세스에 대한 실행 우선순위를 결정하는 것을 포함할 수도 있다.",10-2016-7032316,엠파이어 테크놀로지 디벨롭먼트 엘엘씨,"H04L-012/24,G06F-009/46"
0,20181220,클라우드 셋톱박스 장치,"본 발명은 클라우드 셋톱박스 장치에 관한 것으로, 셋톱박스로부터 웹 어플리케이션의 실행 요청이 수신되면 신규 또는 기존의 가상 머신 상에 쿠키 관리 에이전트를 실행하는 쿠키 관리 에이전트 실행부, 상기 가상 머신에 상기 웹 어플리케이션을 실행시키는 과정에서 상기 셋톱박스에 저장된 제1 쿠키를 가져오고, 실패하면, 클라우드 쿠키 서버에 저장된 제2 쿠키를 가져오며, 상기 웹 어플리케이션의 동작 과정에서 갱신된 제3 쿠키를 상기 가상 머신에 저장하는 웹 어플리케이션 관리부 및 상기 웹 어플리케이션의 실행이 종료되면 상기 제3 쿠키와 상기 셋톱박스 또는 클라우드 쿠키 서버에 있는 원래의 제1 또는 제2 쿠키 간의 동기화를 수행하는 쿠키 관리부를 포함한다.",10-2016-0141011,주식회사 씨오티커넥티드,"G06F-021/53,G06F-021/60,G06F-021/62"
0,20170111,클라우드 서비스 방법 및 시스템,"일 실시예에 따른 클라우드 서비스 시스템의 클라우드 서비스 방법은, 서비스 제공자 인터페이스를 제공하는 웹사이트를 서비스 제공자에게 제공하는 단계; 상기 웹사이트를 통해, 상기 서비스 제공자로부터의 컴퓨팅 서비스 요청에 응답하여 프로젝트를 생성하고, 상기 생성된 프로젝트에 대한 복수의 타입(Type)의 인스턴스를 생성하고, 상기 생성된 인스턴트 및 네트워크를 관리하기 위한 컴퓨팅 자원을 설정하는 단계; 및 상기 생성된 인스턴스 중 상기 서비스 제공자로부터 선택된 적어도 하나의 인스턴스의 상태를 분석하고, 상기 분석된 인스턴스의 상태에 대한 정보를 상기 웹사이트를 통해 상기 서비스 제공자에게 제공하는 단계를 포함할 수 있다.",10-2014-0193993,엔에이치엔엔터테인먼트 주식회사,G06F-015/16
0,20191002,클라우드 콘텐츠 인식 기법,"클라우드 콘텐츠를 인식하는 기법들이 본 명세서에서 기술된다.서비스에 대응하는 클라우드 콘텐츠를 위한 지정된 저장 위치가 장치에 로컬로 등록된다.등록된 저장 위치와 관련되어 저장된 파일들이 해당 서비스의 클라우드 콘텐츠로서 인식될 수 있다.인식된 클라우드 콘텐츠는 사용자 경험에 맞추어 클라우드 콘텐츠와의 상호동작을 맞추도록 다양한 방식으로 처리될 수 있다.예를 들어, 아이콘들이나 기타 ㄹ적 식별자들이 장치, 운영체제 및/또는 애플리케이션의 사용자 인터페이스들 안에서, 클라우드 콘텐츠로서의 파일 인식에 기반하여 특정 서비스와 파일들의 관련성을 나타내는데 사용될 수 있다.또한 장치에 등록된 저장 위치는 서로 다른 장치들 간의 파일 활동 리스트들을 로밍하는데 사용될 수 있는 파일들에 대한 상대적 경로들을 획득하는데 이용될 수 있다.",10-2014-7020081,"마이크로소프트 테크놀로지 라이센싱, 엘엘씨","G06F-015/16,G06F-003/14,G06Q-050/10"
0,20181004,클라우드 기반 구축 서비스,"소프트웨어 제품, 특히 큰 규모의 소프트웨어 제품을 위한 바이너리 패키지를 구축하는 것은 고도의 계산이 필요한 집중적인 프로세스이다.따라서 최적의 기간 내에 구축 프로세스를 완료하기 위해서 다수의 컴퓨팅 노드에 대해 작업부하를 분산시키는 것이 바람직할 수 있다.쉽게 이용가능하고 동적으로 스케일 가능한 분산된 구축 프로세스에 이용될 수 있는 컴퓨팅 리소스를 제공하는 일 환경은 탄력적인 컴퓨팅 클라우드이다.이러한 환경에서,구축 프로세스의 리소스 요청이 지시되면 가상 머신이 인스턴스화되고 파기될 수 있다.이것은 전용 하드웨어가 필요하지 않으며 구축 프로세스가 유휴 상태일 때 사용되는 하드웨어 상의 초과 용량이 다른 컴퓨팅 태스크를 위해 사용될 수 있다는 장점을 갖는다.본 발명은 탄력적인 컴퓨팅 환경 또는 다른 분산 환경에서 사용하기에 적합한 쉽게 입수가능하고 스케일가능한 구축 서비스를 분산시키는 시스템, 방법 및 컴퓨터 저장 매체를 제시한다.",10-2014-7005387,"마이크로소프트 테크놀로지 라이센싱, 엘엘씨","G06F-009/06,G06F-009/44"
0,20130426,클라우드 기반 증강 현실 시스템,"클라우드 기반 증강 현실 서버가 개시된다.클라우드 기반 증강 현실 서버의 트래킹 엔진은 사용자 단말기로부터 수신된 이미지 데이터 및 위치정보 중 적어도 하나를 이용하여 이미지 데이터에 해당하는 객체를 판단하고, 지능형 상황인지 엔진은 판단된 객체와 관련된 증강 현실(AR: Augmented Reality) 부가정보를 사용자의 성향을 고려하여 지능적으로 검색하며, 증강현실 가시화 엔진은 검색된 AR 부가정보가 표시되는 AR 정보창을 가시화한다.",10-2011-0053153,(주)엘에이치에스지,"G06F-015/16,G06F-009/44"
0,20110620,클라우드 디스크 공유 시스템,"본 발명은 클라우드 디스크 공유 시스템에 관한 것이다. 이는 통신망을 통해 사용자 단말(10)이 접속하여 회원가입하도록 제공하는 웹서버(31)와, 회원 정보를 저장하는 회원데이터베이스(35)와, 회원이 접근가능한 디스크 공간을 제공하는 스토리지(35)를 포함하는 공유서버(30)의 디스크 공간을, 디스크 공유 애플리케이션을 설치한 하나 이상의 사용자 단말(10, 20)에서 공유하는 시스템에 있어서, 상기 공유서버(30)에 접속한 상기 하나 이상의 사용자 단말(10, 20)에서 실행되는 상기 디스크 공유 애플리케이션은, 상기 디스크 공유 애플리케이션에 저장되어 있는 인증정보를 이용하여 상기 공유서버(30)에 접속하고, 이후 사용자로부터 입력된 비밀번호를 이용하여 로그인함으로써 상기 디스크 공간에 접근할 수 있는 접근권한을 부여받으며, 상기 인증정보는 하나의 회원 계정에 대하여 하나만이 존재하고, 상기 비밀번호는 하나의 회원 계정에 대하여 적어도 2개 이상의 서로 다른 비밀번호가 존재할 수 있으며, 각각의 비밀번호에 대하여 상기 디스크 공간에 저장되어 있는 컨텐츠에 대한 접근권한이 차등적으로 부여된다. 이에 따라 서로 다른 비밀번호를 통하여 로그인된 사용자의 단말에 각각 차등적으로 디스크 공간에 대한 접근권한이 부여되도록 함으로써, 서버의 디스크 공간 상에서 공유되는 정보가 원하지 않는 제3자에게 노출될 위험을 감소시킬 수 있다.",10-2011-0020276,주식회사 쓰리에스플래너,"G06F-015/167,G06F-021/20,H04L-009/32"
0,20191128,클라우드 기반 스마트 HACCP 플랫폼 시스템,"본 발명은 HACCP 플랫폼 시스템에 관한 것으로서, 보다 구체적으로는 HACCP 인증 식품 제조업체들을 대상으로 IoT 기술을 통해 HACCP 전과정을 자동화/디지털화하여 가치사슬 전체가 하나의 공장처럼 실시간 연동되는 생산체계를 구축하기 위한 클라우드 기반 스마트 HACCP 플랫폼 시스템에 관한 것이다.  이를 위해 본 발명은, 식품의 보관, 제조 및 이송 중 적어도 어느 하나 이상의 과정에서 CCP(Critical Control Point) 항목에 대해 측정한 CCP 검출 데이터를 전송하는 CCP 측정수단과; 식품 제조 현장의 원부자재, 위생, 공정 및 완제품 중 적어도 어느 하나 이상에 대한 점검 정보를 생성하기 위한 점검자 단말기와; 상기 CCP 측정수단 및 점검자 단말기로부터 각각 CCP 검출 데이터 및 점검 정보를 수신하여 전자문서화 하기 위한 제조사 서버와; 상기 제조사 서버로부터 CCP 검출 데이터 및 점검 정보를 수신하고, 제조사 서버별로 MES(Manufacturing Execution System) 및 SCM(Supply Chain Management) 중 적어도 어느 하나 이상을 지원하기 위한 클라우드 서버와; 상기 클라우드 서버로부터 제조사 서버별 CCP 검출 데이터 및 점검 정보를 수신하면서 식품 제조 현장을 실시간 모니터링하기 위한 HACCP 관리 서버;를 포함하는 것을 특징으로 한다.",10-2019-0108714,주식회사 해내시스,"G06Q-010/10,G06Q-010/06,G06Q-010/08,G06Q-050/04,G06Q-050/26"
0,20200723,클라우드 기반의 보안 서비스 시스템,"본 발명에 따른 클라우드 기반의 보안 서비스 시스템은 클라우드 컴퓨팅 시스템에 접속하는 사용자에 의해 발생할 수 있는 보안사고에 대처하기 위한 에이전트와 서버로 구성되며, 상기 에이전트는 사용자의 PC 로그인 및 서버와의 연동을 통한 사용자 권한을 설정 및 관리하는 에이전트 룰 모니터링 모듈, 클라우드 서버에 접속하여 PC를 사용하고 있는 사용자의 PC 사용화면 실시간 캡처 및 동영상을 생성하고 이를 압축하여 보관하는 활동 기록 모듈, 사용자의 PC 사용현황을 보고 및 기록하여 이에 대한 데이터를 상기 에이전트 룰 모니터링 모듈로 전송하는 송수신 모듈을 포함하며, 사용자의 PC 사용을 관리하면서 규칙 위반사항에 대한 증거를 저장하는 것을 특징으로 한다.",10-2018-0152349,주식회사 클라우드시스템즈,G06F-021/50
0,20200701,클라우드 기반 호스팅 시스템 및 방법,"본 발명의 실시예들은 가상서버 관리자의 요청에 의해 가상서버를 생성하는 가상서버 생성부, 상기 생성된 가상서버의 도메인이름 및 사설망 IP주소를 설정하고 도메인이름과 사설망 IP주소를 연관시켜 데이터베이스에 등록하는 가상서버 관리부, 클라이언트로부터 가상서버에 대한 도메인이름을 포함하는 연결요청정보를 수신하는 연결요청 수신부, 상기 데이터베이스로부터 상기 수신된 도메인이름과 연관된 사설망 IP주소를 검색하는 가상서버 검색부 및 상기 검색된 사설망 IP주소에 해당하는 가상서버와 상기 클라이언트 사이의 통신을 매개하는 통신매개부를 포함하는 클라우드 기반 호스팅 시스템을 제공한다.  이에, 본 발명의 실시예들은 가상서버에 공중망 IP주소를 할당하지 않아도 클라이언트에게 HTTP, HTTPS, MySQL, Mariadb, RDP 등의 다양한 서비스를 제공할 수 있고 프록시 서버에만 공중망 IP주소가 할당되므로 가상서버가 속한 사설망에 대한 보안이 강화될 수 있다. 또한, 가상서버에 공중망 IP주소를 사용하지 않을 수 있으므로 가상서버의 개수가 제한되지 않고 비용을 절감할 수 있다.",10-2018-0144708,주식회사 크로센트,"G06F-009/455,H04L-029/08,H04L-029/12"
0,20191217,클라우드 기반의 버추얼 스마트폰 시스템,"본 발명은 클라우드 기반의 버추얼 스마트폰 시스템에 관한 것으로서, 더욱 상세하게는 사용자단말기에는 스마트폰용 기본 운영체계(OS)와 버추얼 기능 앱이 탑재되고, 버추얼 기능 앱 실행시, 클라우드관리서버로 인증 정보를 제공하여 인증 절차를 수행하여 일치하면 클라우드관리서버로부터 사용자의 앱 구성 정보를 제공받고, 제공받은 앱 구성 정보에 따라 복수의 앱 아이콘을 화면에 표시하고, 화면에 표시된 앱 아이콘 중 어느 한 아이콘이 선택되면 선택된 앱 아이콘의 앱 실행 신호를 클라우드관리서버로 제공하여 해당 앱을 실행시키도록 하는 클라우드 기반의 버추얼 스마트폰 시스템에 관한 것이다.",10-2018-0130836,조진연,"H04M-001/725,G06F-015/16,H04M-003/42"
0,20200909,클라우드 파일 다운로드 장치 및 방법,"본 발명은 네트워크 상의 클라우드 스토리지에 설치된 미디어 또는 애플리케이션 등의 클라우드 파일의 다운로드 속도를 최적화 하여 해당 클라우드 파일의 실행 시 실행 속도를 향상하기 위한 클라우드 파일 다운로드 장치 및 방법에 관한 것으로, 본 발명의 일 측면에 따른 클라우드 파일 다운로드 방법은, 사용자 단말의 OS(Operating System)를 통해 VFS(Virtual File System) 기반 클라우드 스토리지에 설치된 애플리케이션의 실행 요청 시, 상기 사용자 단말에서 수행하는 방법으로서, (a) VFS로부터 클라우드 파일에 대한 가변 사이즈의 파일 조각을 요청받는 단계; 및 (b) 상기 요청받은 가변 사이즈의 파일 조각 대신 해당 클라우드 파일에 대해 기 설정된 고정 사이즈의 파일 블록의 다운로드를 클라우드 스토리지에 요청하여 다운로드 받기 위한 단계;를 포함할 수 있고, 상기 단계 (b)는 (b-1) 가용할 세션의 수를 복수개로 설정하기 위한 단계; (b-2) 상기 설정된 복수개의 세션에 복수개의 고정 사이즈의 파일 블록을 각각 할당하기 위한 단계; 및 (b-3) 상기 할당된 복수개의 세션을 통해 상기 할당된 복수개의 고정 사이즈의 파일 블록을 각각 다운로드 받기 위한 단계를 포함할 수 있다.",10-2018-0124879,주식회사 엘지유플러스,"G06F-016/00,H04L-029/08"
0,20200716,클라우드 환경 모니터링 시스템 및 방법,"본 발명의 실시예에 따르면, 가상 머신 노드 각각에 설치되는 웹 에이전트 및 모니터링 서버를 포함하는 시스템에 있어서, 상기 모니터링 서버는, 데이터베이스; 사용자가 정의한 모니터링 파일 정책에 따라 모니터링 정책을 설정하고, 상기 웹 에이전트로 모니터링 정책을 전달하는 모니터링 정책 매니저; 상기 모니터링 정책에 따라 풀(pull)방식 또는 푸쉬(push)방식으로 모니터링 데이터를 수집하는 콜렉터; 및 상기 모니터링 정책에 따라 상기 데이터 베이스에 저장된 기준 데이터와 상기 콜렉터에서 수집한 모니터링 데이터를 비교하여 알람 출력 여부를 결정하는 알람 정책 매니저를 포함하고, 상기 웹 에이전트는 상기 모니터링 정책을 수신하여 모니터링 동작을 수행하고, 모니터링 데이터를 생성하여 상기 모니터링 정책에 따라 상기 풀(pull)방식 또는 푸쉬(push)방식으로 전송하는 클라우드 환경 모니터링 시스템을 제공한다.",10-2018-0109057,숭실대학교산학협력단,"G06F-011/30,G06F-011/32"
