,issueDate,patentTitle,abstract,patentNumber,applicants,ipcInfo
0,20150310,웨어러블 재킷,"본 발명은 웨어러블 재킷에 관한 것으로서, 양측에 간격을 두고 설치되는 상체 고정부와; 상기 상체 고정부의 전, 후에 간격을 두고 장착되고 상기 상체 고정부의 내부에는 수용되는 사용자에 따라 수평방향으로 신축작용하는 상체 지지부와; 상기 상체 고정부와 회전 또는 탈·착 가능하게 장착되어 사용자의 어깨를 보호하고 외면에는 전자기기를 수용하는 전자기기 수용부가 구비되는 어깨 보호부;를 포함하여 이루어진 것을 특징으로 한다.  본 발명에 따르면 자체 무게와 외부 충격을 분산시키면서도 신축성 부재를 통해 올바를 자세를 촉진할 수 있을 뿐만 아니라 분리 또는 결합을 구조를 통해 사용자의 상태에 따라 해당되는 부분만을 교체한 후 용이하게 사용할 수 있는 효과가 있다.",10-2013-0135527,인제대학교 산학협력단,"A41D-013/008,A41D-013/05,A41D-013/00"
0,20200715,웨어러블 카메라,"본 발명은,'U'자 형상의 케이스에 3개의 카메라모듈을 일정 각도 간격으로 설치함으로써, 목에 착용할 수 있고, 360도 각도 전방위 영상을 획득할 수 있는 웨어러블 카메라를 제공하기 위한 것으로, 특히 케이스의 내부에 금속재질의 내부프레임이 인서트 사출하여 결합되며, 이로 인해 외부 영향으로 인해 형상이 변형되는 것을 방지할 수 있고, 카메라모듈 간의 간격을 일정하게 유지하여 영상의 스티칭 작업시 정확도를 향상시킬 수 있는 웨어러블 카메라를 제공하기 위한 것이다.  상기 목적을 달성하기 위하여 본 발명의 웨어러블 카메라는, 후방부(F)와 상기 후방부(F)의 양단에서 각각 전방으로 돌출 형성된 측부(S)로 이루어진 케이스(100); 3대로 이루어져 상기 후방부(F)와, 상기 측부(S)에 각각 장착되는 카메라모듈(200); 상기 케이스(100)의 내부에 장착되어 상기 카메라모듈(200)에 전원을 공급하는 전원공급수단(300); 상기 카메라모듈(200)로 촬영된 영상을 이미지 스티칭에 의해 하나로 결합하여 360도 영상을 생성하는 제어모듈(400); 을 포함한다.",10-2019-0043839,링크플로우 주식회사,"H04N-005/232,H04N-013/243,H04N-005/225,H04N-005/247,H04N-005/262"
0,20190625,웨어러블 장치,"본 출원은 편안한 착용감을 제공할 수 있는 웨어러블 장치를 제공하는 것으로, 본 출원에 따른 웨어러블 장치는 제 1 방향을 따라 유선형 구조를 가지면서 제 2 방향을 기준으로 'C'자 형태의 단면 구조를 포함하는 플렉서블 플라스틱 커버, 플렉서블 플라스틱 커버의 내측면에 결합된 연질 패드, 및 플렉서블 플라스틱 커버의 일측과 타측 간에 결합된 밴드 부재를 포함하며, 플렉서블 플라스틱 커버는 신체의 종아리 또는 팔뚝의 볼록부를 감싸는 오목부를 포함할 수 있다.",10-2018-0056515,오승철,"A61N-001/36,A61B-005/11,A61F-005/01,A61N-001/04"
0,20200102,웨어러블 기기의 스크린의 표시 방법 및 웨어러블 기기,"웨어러블 기기의 스크린의 표시 방법과 웨어러블 기기가 제공되며, 이 방법은: 사용자가 스크린 상에 표시된 현재의 콘텐츠를 보는 동작 방식에 따라, 상기 스크린의 표시 영역의 위치를 결정하는 단계 - 여기서 상기 표시 영역은 상기 스크린의 영역의 일부이고, 상기 동작 방식은 표시 영역 지정 동작 및 자동 표시 영역 식별 동작 중 하나를 포함함 - ; 및 상기 현재의 콘텐츠를 표시하기 위해 상기 표시 영역의 위치에서 상기 표시 영역을 밝기를 높이는(lighting up) 단계를 포함하고, 이에 따라, 웨어러블 기기가 회전할 때, 웨어러블 기기의 프로세서가 사용자의 가시 범위 내에서 현재의 콘텐츠를 적응적으로 표시할 수 있도록 한다.",10-2017-7020308,후아웨이 테크놀러지 컴퍼니 리미티드,"G06F-003/01,G06F-003/14"
0,20181113,웨어러블 디바이스,사용자의 몸에 착용하는 본체; 상기 본체에 실장되며 신호를 송수신하는 무선통신 칩셋; 상기 무선통신 칩셋과 연결되는 디바이더; 상기 디바이더와 연결되며 상기 본체에 실장되는 제1 안테나; 및 상기 디바이더와 연결되며 상기 제1 안테나와 이격된 위치의 상기 본체에 실장되는 제2 안테나를 포함하는 웨어러블 디바이스는 사용자가 웨어러블 디바이스를 착용 중에 웨어러블 디바이스와 무선통신하는 단말기의 위치에 관계없이 무선통신 성능을 확보할 수 있다. 특히 기존의 무선통신 칩셋을 이용하여 개선할 수 있어 기존 제품 대비 단가상승이 크지 않은 장점이 있다.,10-2017-0076519,엘지전자 주식회사,"G06F-001/16,H01Q-001/24"
0,20181109,웨어러블 디바이스,"웨어러블 디바이스가 제공된다. 본 발명의 예시적인 실시예에 따른 웨어러블 디바이스는 적어도 하나의 기능모듈이 포함된 몸체부; 소정의 길이를 갖추고 상기 몸체부에 연결되며, 사용자의 얼굴 안면에 상기 몸체부의 착용상태를 유지하기 위한 착용부; 및 상기 착용부에 내장되어 상기 기능모듈이 구동될 수 있도록 상기 몸체부 측으로 전원을 제공하는 적어도 하나의 플렉서블 배터리;를 포함한다.",10-2017-0005156,주식회사 아모그린텍,"A61F-009/02,A61F-009/04,G01S-019/01,H01M-002/10"
0,20200302,웨어러블 디바이스,"본 발명은 웨어러블 디바이스 및 그의 제조방법에 관한 것으로, 웨어러블 디바이스는, 가요성, 통기성 및 방수성 특성을 갖는 베이스 기재에 회로 패턴이 형성된 웨어러블 플렉서블 인쇄회로기판; 및 상기 웨어러블 플렉서블 인쇄회로기판에 실장되는 기능모듈;을 포함하는 것을 특징으로 한다.",10-2016-0122040,주식회사 아모그린텍,"G06F-001/16,G06F-003/00,H05K-001/03,H05K-003/12"
0,20180406,웨어러블 장치,"웨어러블 장치가 제공된다. 본 발명의 일 실시예에 따른 웨어러블 장치는 심박 센서를 포함하는 몸체 부재; 상기 몸체 부재에 결합되는 부분에 수용부가 형성되고, 상기 몸체 부재의 양단에 각각 결합되는 제1 밴드 부재 및 제2 밴드 부재; 및 소정의 길이를 갖추고 일정면적을 갖는 판상으로 이루어진 플렉서블 배터리;를 포함하고, 상기 플렉서블 배터리는 전체길이 중 양 단부를 포함하는 일부의 길이가 상기 제1 밴드 부재 및 제2 밴드 부재의 수용부 측에 각각 삽입되고 상기 수용부에 삽입된 부분을 제외한 나머지 길이가 상기 몸체 부재의 내부에 위치하도록 배치됨으로써 상기 몸체 부재, 제1 밴드 부재 및 제2 밴드 부재의 내부에 동시에 위치하도록 내장된다.",10-2016-0039789,주식회사 아모그린텍,"H04B-001/3883,G06F-001/16,H01M-010/04,H01M-010/058,H02J-050/10,H02J-007/02,H04B-001/3827"
0,20170622,웨어러블 안마기,"본 발명은 웨어러블 안마기 및 이에 사용된 안마패치에 관한 것으로써, 구체적으로는 별도의 보관케이스없이 장신구처럼 신체 일부에 착용될 수 있어 휴대가 간편하고, 배터리가 내장되어 있으며, 단말기와 무선으로 연결되어 ON/OFF, 저주파 세기 및 지압 등의 작동을 제어할 수 있는 웨어러블 안마기 및 이에 사용된 안마패치에 관한 것이다. 본 발명은 안마부위에 부착되는 안마패치와, 복수 개의 상기 안마패치가 순차적으로 배치되는 밴드부재를 포함한다. 또한, 본 발명은 안마부위에 부착되고, 상기 안마부위에 저주파가 방출되되, 안마시술 후 복수 개가 장신구 형태로 신체 일부를 감싸도록 착용되는 것을 특징으로 한다.",10-2016-0018892,선문대학교 산학협력단,"A61H-039/04,A44C-005/00,A61N-001/04,A61N-001/18,H01M-002/10"
0,20180504,웨어러블 카메라,"본 발명은 웨어러블 카메라에 관한 것으로, 좀더 자세히 설명하면 좌우로 벌어지면서 상향 만곡되어 있는 한 쌍의 다리가 일체로 형성되어 있는 바디; 일측이 상기 바디와 결합되고 타측은 하방향으로 돌출된 이어캡을 형성하고 이는 파지부; 상기 파지부의 이어캡의 밖으로 돌출되어 있는 힌지축에 의해 회동되게 결합되어 있는 도킹부; 상기 도킹부의 내입공간 안쪽으로 삽탈되는 카메라모듈을 포함하여 이루어져, 카메라모듈만을 별도로 탈/부착할 수 있을 뿐만 아니라 흔들림 없이 주변환경을 촬영할 수 있고, 상기 카메라모듈의 뷰 방향을 자유롭게 조절할 수 있으며, 카메라모듈의 충분한 사용시간을 확보할 수 있는 것을 특징으로 한다.",10-2015-0181736,(주)네모,"G03B-017/02,G03B-017/56,H04R-001/10"
0,20170227,웨어러블 배터리,"본 발명은 웨어러블 배터리에 관한 것으로서, 보다 상세하게는 다수개의 이차전지를 병렬로 연결시켜 전체적인 전지용량을 증가시킬 수 있고, 또한 일정각도로 구부려 신체에 착용할 수 있는 웨어러블 배터리에 관한 것이다.  이러한 본 발명에 따른 웨어러블 배터리는 다수개의 하우징; 상기 하우징의 전면에 돌출형성되는 제1 체결부; 상기 제1 체결부가 삽입될 수 있도록 상기 하우징의 후면에 오목하게 형성되는 제2 체결부; 상기 하우징의 내부에 수용되는 이차전지; 상기 이차전지의 제1, 2 단자에서 상기 제1 체결부의 좌우 양측면으로 각각 연장되는 제1, 2 전극 리드; 상기 이차전지의 제1, 2 단자에서 상기 제2 체결부의 좌우 양측면으로 각각 연장되는 제3, 4 전극 리드; 상기 제1 체결부의 좌우 양측면에 각각 설치되어 상기 제1, 2 전극 리드와 각각 전기적으로 연결되는 제1, 2 커넥터; 상기 제2 체결부의 좌우 양측면에 설치되어 상기 제3, 4 전극 리드와 각각 전기적으로 연결되며, 상기 제1 체결부가 상기 제2 체결부에 삽입될 때 상기 제1 , 2 커넥터에 각각 결합되어 상기 제1, 3 전극 리드와 상기 2, 4 전극 리드를 각각 전기적으로 연결시키는 제3, 4 커넥터를 포함하여 이루어진다.",10-2015-0116614,(주)오렌지파워,"H01M-010/04,H01M-002/02,H01M-002/10"
0,20170306,웨어러블 배터리,"본 발명은 웨어러블 배터리에 관한 것으로서, 보다 상세하게는 다수개의 이차전지를 병렬로 연결시켜 전체적인 전지용량을 증가시킬 수 있고, 또한 일정각도로 구부려 신체에 착용할 수 있는 웨어러블 배터리에 관한 것이다.  이러한 본 발명에 따른 웨어러블 배터리는 젤리 롤 형태로 권취된 전극조립체가 삽입되는 수용부가 내부에 형성되는 다수개의 케이스; 상기 케이스를 일렬로 연결시켜 각 수용부를 연통시키며, 외력에 의해 휘어질 수 있도록 두께가 얇게 형성되는 다수개의 연결부; 그리고, 상기 전극조립체의 제1, 2 단자와의 전기적 연결을 위해 상기 다수개의 수용부와 연결부의 상단부 및 하단부를 각각 통과하도록 설치되며, 외부 단자와의 연결을 위해 끝단이 각각 외부로 노출되는 제1, 2 전극 리드를 포함하며, 상기 케이스의 내부에 형성되는 상기 수용부에는 전해액이 채워지고, 상기 전해액은 상기 연결부를 통해 이웃하는 수용부로 이동하여 각 수용부를 채우는 것을 특징으로 한다.",10-2015-0116615,(주)오렌지파워,"H01M-010/04,H01M-002/10,H01M-002/26"
0,20161128,웨어러블 디바이스,"본 발명은 웨어러블 디바이스에 관한 것으로, 본 발명의 일 실시예에 따른 웨어러블 디바이스는, 정보를 측정하기 위한 다수의 센서가 구비된 센서부, 상기 센서부에서 측정된 정보를 저장하는 저장부, 상기 센서부에 전원을 공급하는 전원부 및 상기 센서부, 저장부, 통신부 및 전원부를 제어하는 제어부를 포함하는 본체; 및 상기 본체가 탈착되는 장착부, 인체의 손목 또는 발목에 결속하는 밴드부를 포함하는 스트랩을 포함하고, 상기 센서부는 상기 본체가 결속된 위치를 감지하고, 상기 제어부는 상기 센서부의 감지에 따라 상기 본체가 결속된 위치에 따라 상기 센서부에 포하된 다수의 센서 중 하나 이상을 활성화시킬 수 있다. 본 발명에 의하면, 사용자의 손목과 발목에 결속시키기 위한 스트랩을 별도로 형성하여, 사용자가 필요에 따라 이동시켜 결속할 수 있으므로, 웨어러블 디바이스에서 정확한 정보를 측정할 수 있는 효과가 있다.",10-2015-0113343,주식회사 오에스랩,"G06F-003/01,G06F-001/16,G06F-003/0346"
0,20170807,웨어러블 디바이스,"본 명세서는 웨어러블 디바이스(wearable device), 단말 및 기지국을 포함하는 무선 통신 시스템에서 상기 웨어러블 디바이스의 전력 소모를 줄이기 위한 방법에 있어서, 상기 웨어러블 디바이스에 의해 수행되는 방법은 상기 웨어러블 디바이스는 근거리 통신 모듈 및 이동 통신 모듈을 포함하며, 상기 근거리 통신 모듈을 통해 상기 단말과 제 1 통신 연결을 확립하는 단계; 상기 단말과의 제 1 통신 연결이 확립되었음을 알리는 제 1 통신 연결 지시(connection indication) 정보를 상기 근거리 통신 모듈을 통해 수신하는 단계; 접속 해지(detach) 절차의 트리거링(triggering)과 관련된 제 1 타이머를 구동하는 단계; 상기 제 1 타이머가 만료되기까지 상기 제 1 통신 연결의 유지 여부를 확인하는 단계; 상기 확인 결과, 상기 제 1 통신 연결이 유지되는 경우, 상기 기지국과의 제 2 통신 연결에 대한 접속 해지(detach)를 요청하기 위한 제 2 통신 연결 해지 요청(disconnection request) 메시지를 상기 이동 통신 모듈로 전송하는 단계; 및 상기 이동 통신 모듈을 통해 상기 기지국과 상기 제 2 통신 연결에 대한 접속 해지(detach) 절차를 수행하는 단계를 포함하여 이루어지는 것을 특징으로 한다.",10-2015-0095348,엘지전자 주식회사,"H04W-052/02,H04W-076/06,H04W-088/06"
0,20151208,웨어러블 디바이스,"대상체에 대한 광학 영상을 생성하는 영상 생성부, 복수의 안테나로 구성되며 광학 영상에 기초하여 결정되는 위치로 마이크로파를 송신하고 수신하는 신호 송수신부, 및 수신된 마이크로파를 광학 영상과 함께 처리하여 목표 대상체의 공간 상 위치를 계산하는 신호 처리부를 포함하되, 신호 처리부는 광학 영상을 이용하여 수신된 마이크로파의 특성을 분석함으로써 유효 신호를 검출하고, 광학 영상에 의해 추정된 값으로 유효 신호를 보상함으로써 목표 대상체의 공간 상 위치를 결정하는 것인 웨어러블 디바이스 및 웨어러블 디바이스의 위치 결정 방법이 개시된다.",10-2015-0035863,박준호,"G06F-003/01,G06F-001/16"
0,20161219,웨어러블 디바이스,"본 발명의 일 실시예에 따른 웨어러블 디바이스는 디스플레이부; 상기 디스플레이부가 결합되고 상기 디스플레이부와 전기적으로 연결되는 연결단자가 돌출구비되는 밴드부; 및 상기 밴드부에 구비되며 상기 연결단자에 연결되어 상기 디스플레이부로부터 신호를 전달받아 진동을 발생시키는 진동부;를 포함하고, 상기 밴드부는 형상이 변형되도록 구비되고, 상기 진동부는 상기 밴드부에서 형상이 변형되는 부분에 장착되어 상기 밴드부의 형상 변형에 따라 함께 형상이 변형될 수 있다.",10-2015-0016924,주식회사 엠플러스,"G06F-003/01,G06F-001/16"
0,20170217,웨어러블 크러치,"본 발명은, 1단 프레임 웨어러블 크러치 또는 2단 프레임 웨어러블 크러치에 있어서, 상기 1단 프레임 웨어러블 크러치는, 목발머리(70)로 연장되어 있는 상단 길이조절부(60)와 중단 길이조절부(50)가 연결되어 결합되고, 상기 중단 길이조절부(50)와 하단 길이조절부(14)는 관절부(20)로 연결되며, 상기 관절부(20)에는 하단 길이조절부(14)가 연결되어 결합되고,  상기 2단 프레임 웨어러블 크러치는, 상단프레임(41)과 중단프레임(42)은 접이부(30)로 연결되어 결합되고, 상기 중단프레임(42)과 하단프레임(43)은 상기 관절부(20)로 연결되어 결합되며, 상기 하단 프레임(43)에 하단 길이조절부(14)가 연결되어 결합되며,  상기 관절부(20)는,  (1) 관절상단부(21)와 관절하단부(22)가 제1 제1 관절허용수단(23) 또는 제2 관절허용수단에 의해 관절운동을 허용할 수 있도록 구성되되, 제1 제1 관절허용수단(23)은 L 자 형상의 금속재질로 형성되어 관절상단부(21)와 관절하단부(22)가 이격되어 결합되는 일측 공간에 삽입되고, 또한 관절상단부(21)의 일측 양단부에 형성된 자석(24)과 결합될 수 있도록 구성하여 관절운동을 허용할 수 있도록 하고, 제2 관절허용수단(28)은 관절하단부(22)에 장착되어 상하 가동이 가능한 금속제 봉(28b)을 가진 랏찌(28)로서, 관절상단부(21)의 랏찌 구멍(28c)에 랏찌 버튼(28a)를 이용하여 금속제 봉(28b)을 삽입 및 삽탈하여 관절운동을 허용할 수 있도록 하며,  상기 관절하단부(22)의 일측에 복수개의 관통홈을 구비하고, 상기 관통홈에 착탈될 수 있는 복수개의 회전각도제한 핀(25)을 구성함으로써, 관절상단부(21)의 관절운동 회전각도가 제한되도록 하며,  (2) 관절상단부(21)와 관절하단부(22)가 링베어링(27b)에 의해 관절운동을 허용할 수 있도록 구성되되, 링베어링(27b)은 관절하단부(22) 일측에 형성된 레일(26)을 따라 관절운동 중심에 가까운 레일로 이동 고정함으로써, 관절하단부(22) 타측에 형성된 고정돌기와 더불어서 관절상단부(21)의 관절운동을 허용하지 않도록 하고, 링베어링(27b)이 상기 레일(26)에서 관절운동 중심에서 먼 레일로 이동 고정함으로써 상기 관절하단부(22) 일측에 형성된 고정돌기와 더불어 관절운동 회전각도가 제한되도록 하는 것을 특징으로 하는, 웨어러블 크러치에 관한 것이다.",10-2014-0149184,김현일,A61H-003/02
0,20150904,웨어러블 디바이스,"광신호를 송출하는 광신호 송출부, 광신호가 대상체에 반사되어 생성되는 반사 광신호를 수신하는 광신호 감지부, 수신된 반사 광신호를 처리하는 데이터 처리부 및 반사 광신호를 처리한 데이터에 기초하여 사용자의 키 입력 동작을 감지하고 키 입력 동작에 매칭되는 입력 값을 생성하는 키 결정부를 포함하는 웨어러블 디바이스가 개시된다.",10-2014-0139081,박준호,G06F-003/01
0,20150526,웨어러블 디바이스,"기결정된 적외선 패턴을 송출하는 패턴 송출부, 외부면에 투영되는 적외선 패턴을 감지하는 패턴 감지부 및 감지된 적외선 패턴으로부터 사용자의 키 입력 동작을 감지하고 키 입력 동작에 매칭되는 입력 값을 결정하는 키 결정부를 포함하고, 송출된 적외선 패턴은 사용자의 손가락 끝에서 회절되어 외부면에 왜곡된 형태로 투영되며 패턴 감지부는 적외선 패턴이 왜곡된 형태를 감지하는 것인, 웨어러블 디바이스가 개시된다.",10-2014-0116859,박준호,G06F-003/042
0,20150526,웨어러블 디바이스,"사용자의 손을 감지하여 3차원 스캔 정보를 생성하는 깊이 센서, 사용자의 손가락 피부선을 감지하여 패턴 정보를 생성하는 손가락 인식부, 3차원 스캔 정보에 기초하여 사용자의 손에 대한 3차원 모델을 생성하고, 패턴 정보에 기초하여 사용자의 손가락 피부선을 나타내는 패턴을 3차원 모델에 추가하는 영상 처리부 및 손가락 인식부가 사용자의 키 입력 동작을 감지하면, 키 입력 동작에 매칭되는 입력 값을 생성하는 키 결정부를 포함하고, 3차원 모델에 추가된 패턴과 감지되는 사용자의 손가락 피부선을 비교하여 키 입력 동작을 감지하는 웨어러블 디바이스가 개시된다.",10-2014-0108341,박준호,"G06F-003/01,G06F-003/0346"
0,20141013,웨어러블 디바이스,"사용자의 터치 동작을 감지하여 터치 감지 신호를 생성하는 터치 센서, 터치 센서와 일대일 대응되고 터치 감지 신호가 생성됨에 따라 3차원 위치 정보를 생성하는 위치 센서, 위치 센서가 공유하는 3차원 좌표계의 원점이 되는 기준점 설정부 및 3차원 위치 정보를 분석하여 터치 동작에 매칭되는 입력 값을 생성하는 키 결정부를 포함하며, 키 결정부는 제 3 좌표를 이용하여 입력 모드를 선택하고, 선택된 입력 모드에서 제 1 좌표 및 제 2 좌표를 이용하여 특정되는 값을 입력 값으로 결정하는 웨어러블 디바이스가 개시된다.",10-2014-0053262,박준호,G06F-003/01
0,20150217,웨어러블 장치,"웨어러블 장치를 개시한다.일 실시예에 따른 웨어러블 장치는, 사람, 동물, 기계 장치 가운데 어느 하나에 장착되는 착용부; 상기 착용부와 결합되고, 소정 기능을 갖는 도구를 수용하는 하우징; 및 사람, 동물, 기계 장치 가운데 어느 하나의 움직임과 연동하여 움직이고, 상기 도구에 힘을 전달하는 동력 전달부를 포함하고, 사람, 동물, 기계 장치 가운데 어느 하나의 일부가 움직이면, 상기 도구는 상기 동력 전달부로부터 힘을 전달받아 상기 하우징의 외부로 돌출되는 메커니즘과 그 활용에 관한 것이다.",10-2013-0154115,"김석환,스피어다인 주식회사","B25F-001/00,B25F-005/00,B26B-029/02,B26B-027/00,B25B-033/00"
