,issueDate,patentTitle,abstract,patentNumber,applicants,ipcInfo
0,20200825,블록체인 네트워크,"블록체인 네트워크는 레거시 시스템, 미들웨어 시스템, 및 메인넷을 포함한다. 레거시 시스템은 서비스 제공 서버 및 서비스 제공 서버에 접속하여 서비스를 제공받는 복수의 사용자 단말기들을 포함한다. 미들웨어 시스템은 복수의 미들웨어 노드들을 포함하고, 서비스 제공 서버로부터 수신되는 원본 거래 데이터에 대해 서비스 제공 서버와 제1 합의 알고리즘을 수행하여 원본 거래 데이터의 유효성을 검증하고, 검증에 성공한 경우 원본 거래 데이터를 포함하는 단위 트랜잭션을 생성 및 승인하고 서비스 제공 서버에 원본 거래 데이터가 승인되었음을 나타내는 승인 신호를 전송하고, 기준 시간 동안 제2 합의 알고리즘을 통해 승인되는 단위 트랜잭션들을 포함하는 현재 셀 블록을 생성하고, 현재 셀 블록에 대해 내부적으로 제3 합의 알고리즘을 수행하여 현재 셀 블록을 확정하고 확정된 현재 셀 블록을 복수의 셀 블록들이 연결된 셀 블록체인의 끝단에 추가한다. 메인넷은 복수의 메인넷 노드들을 포함하고, 미들웨어 시스템으로부터 수신되는 단위 트랜잭션을 복수의 메인넷 노드들 사이에 공유되는 메인 블록체인에 저장한다.",10-2019-0113467,(주) 모로보기,"H04L-029/08,G06F-016/18,G06F-016/901,G06F-021/64,H04L-029/06"
0,20200616,블록체인 시스템에서 도메인 이름 스킴을 사용하는 크로스-체인 상호 작용,"본 발명의 구현은, 통합 블록체인 네트워크의 제1 블록체인 인스턴스 및 제2 블록체인 인스턴스와 통신 가능하게 링크되는 릴레이에 의해, 제1 블록체인 인스턴스의 블록체인 도메인 이름을 식별하는 단계; 제2 블록체인 인스턴스의 블록체인 도메인 이름을 식별하는 단계; 제1 블록체인 인스턴스의 노드로부터 제2 블록체인 인스턴스에 액세스하기 위한 액세스 요청을 수신하는 단계로서, 액세스 요청은 제2 블록체인 인스턴스의 블록체인 도메인 이름을 포함하는, 단계; 제2 블록체인 인스턴스의 블록체인 도메인 이름에 기초하여 제2 블록체인 인스턴스의 체인 식별자를 식별하는 단계로서, 제2 블록체인 인스턴스의 체인 식별자는 제2 블록체인 인스턴스의 블록체인 네트워크 구성을 나타내는, 단계; 및 제2 블록체인 인스턴스의 체인 식별자에 의해 나타내어지는 블록체인 네트워크 구성에 기초하여 제1 블록체인 인스턴스에 대한 제2 블록체인 인스턴스로의 액세스를 제공하는 단계를 포함한다.",10-2019-7011577,알리바바 그룹 홀딩 리미티드,"H04L-029/12,G06Q-020/06,G06Q-020/38,H04L-029/08"
0,20200828,블록체인 네트워크 내에서 스마트 에셋의 원자적 전송을 위한 플랫폼,"본 개시의 구현은 제1 노드의 제1 식별자, 제2 노드의 제2 식별자, 스마트 에셋의 식별자 및 값을 포함하는 전송 요청을 수신하는 단계, 상기 스마트 에셋이 상기 스마트 에셋의 식별자 및 상기 값에 적어도 부분적으로 기초하여 전송 가능한지 여부를 결정하는 단계, 상기 스마트 에셋이 전송 가능하다고 결정하는 것에 응답하여, 자동적으로 제1 식별자, 제1 값이 지정되고, 상기 스마트 에셋의 특성을 포함하는 제1 스마트 에셋 및 제2 식별자, 상기 값이 지정되고, 상기 스마트 에셋의 특성을 포함하는 제2 스마트 에셋을 제공하고, 상기 제1 스마트 에셋을 상기 제1 노드에, 상기 제2 스마트 에셋을 상기 제2 노드에 기록하며, 상기 스마트 에셋을 삭제하는 단계를 포함한다.",10-2019-7011608,알리바바 그룹 홀딩 리미티드,"G06Q-040/04,G06Q-020/06,G06Q-020/38"
0,20200828,블록체인 네트워크 내에서 스마트 에셋의 원자적 전송을 위한 플랫폼,"본 개시의 구현은 제1 노드의 제1 식별자, 제2 노드의 제2 식별자, 상기 제1 노드와 연관된 제1 스마트 에셋의 식별자를 포함하는 병합 요청을 수신하는 단계, 상기 제1 스마트 에셋의 식별자 및 상기 제2 스마트 에셋의 식별자에 적어도 부분적으로 기초하여 상기 제1 스마트 에셋이 상기 제2 노드와 연관된 제2 스마트 에셋과 병합 가능한지 여부를 결정하는 단계, 상기 제1 스마트 에셋이 상기 제2 스마트 에셋과 병합 가능하다고 결정하는 것에 응답하여, 자동적으로: 제2 스마트 에셋을 업데이트하고 - 상기 업데이트된 제2 에셋에는 값이 지정되고, 상기 제1 스마트 에셋의 특성을 포함함 - , 상기 업데이트된 제2 스마트 에셋을 상기 제2 노드에 기록하며, 상기 제1 스마트 에셋을 삭제하는 단계를 포함한다.",10-2019-7011595,알리바바 그룹 홀딩 리미티드,"G06Q-040/04,G06Q-020/06,G06Q-020/38"
0,20190604,블록체인 집행의 스마트 계약을 위한 레지스트리 및 자동화 관리 방법,"블록체인 집행의 스마트 계약을 위한 레지스트리 및 자동화 관리 방법.  본 발명은 토큰화, 블록체인 및 스마트 계약 기술 분야에 관련된다. 계약의 자동화 관리를 단순화 하는 기술 구성을 제공한다. 본 발명은 계약의 저장을 위해 컴퓨터 기반 저장소를 이용하는 시스템 및 방법을 포함한다. 계약은 블록체인 상에 거래에 의해 표현된다. 거래 스크립트 내 메타데이터는 계약의 해시 및 저장소 내 그 위치를 식별하는 수단을 포함한다.거래는 또한 열린(즉 종결되지 않은) 계약으로서 그 상태를 나타내는 미사용 출력(UTXO)을 포함한다.계약은 예를 들어, nLockTime + CheckLockTimeVerify (CLTV)를 이용하여, 나중에 출력을 소비함으로써 종결된다.다른 기술과 컴퓨팅 요소를 가지는 이 컨셉을 결합함으로써, 본 발명은 계약 만기 연장 및 갱신과 같은 다양한 작업을 수행하거나 이를 서브 계약이나 조건으로 분할하기 위한 강력한 메커니즘을 제공할 수 있다. 더욱이, 계약의 상태 및 존재가 블록체인을 통해 증명되므로, 계약의 영구적, 공개 가시적 및 변경할 수 없는 기록을 제공한다.",10-2018-7027478,엔체인 홀딩스 리미티드,"G06Q-020/36,G06Q-020/38,G06Q-030/06,H04L-009/06"
0,20200615,블록체인 데이터 검색 방법,"본 발명의 실시예에 따른 블록체인 데이터 검색 방법은, a) 유저 단말기로부터, 블록을 식별할 수 있는 검색어를 수신하고, 복수의 블록체인 네트워크 중 검색될 블록체인 네트워크가 선택되는 단계; b) 상기 선택된 블록체인 네트워크에 접속하여 상기 검색어를 입력함으로써 상기 선택된 블록체인 네트워크에서 상기 검색어에 해당하는 블록을 검색하는 단계; c) 상기 선택된 블록체인 네트워크로부터 상기 검색된 블록에 저장된 데이터를 수신하는 단계; 및 d) 상기 수신한 데이터를 상기 유저 단말기에 전송하는 단계를 포함한다.",10-2019-0123595,신호열,"G06F-016/24,G06F-016/53,G06F-016/63,G06F-016/955,G06F-021/62,G06K-019/06,H04L-009/08"
0,20200828,블록체인 네트워크에서 사용을 위한 필드 프로그래밍가능 게이트 어레이 기반 신뢰 실행 환경,"블록체인 네트워크에서의 사용을 위한 필드 프로그래밍가능 게이트 어레이(field programmable gate array; FPGA) 기반 신뢰 실행 환경(trusted execution environment; TEE)을 구성하기 위한, 컴퓨터 저장 매체 상에 인코딩된 컴퓨터 프로그램들을 포함하는 방법, 시스템, 및 장치가 여기에 개시된다. 방법들 중 하나는, 필드 프로그래밍가능 게이트 어레이(FPGA) 디바이스 내에 디바이스 식별자(ID), 제1 난수, 및 제1 암호화키를 저장하는 단계; 암호화된 비트스트림을 FPGA 디바이스에 전송하는 단계 - 암호화된 비트스트림은 제2 난수를 포함하는 암호해독된 비트스트림으로 제1 키에 의해 암호해독될 수 있음 -; FPGA 디바이스로부터 암호화된 메시지를 수신하는 단계; 암호해독된 메시지를 생성하기 위해 제3 키를 사용하여 FPGA 디바이스로부터의 상기 암호화된 메시지를 암호해독하는 단계; 암호화된 메시지를 암호해독한 것에 응답하여, 암호해독된 메시지 내의 제3 난수를 결정하는 단계; 제3 난수를 사용하여 키들을 암호화하는 단계; 및 키들을 FPGA 디바이스에 전송하는 단계를 포함한다.",10-2019-7028792,알리바바 그룹 홀딩 리미티드,"H04L-009/08,G06F-021/64,G06F-021/72,G06F-021/76,G09C-001/00,H04L-009/32"
0,20200512,블록체인 시스템들에서의 크로스 체인 인터랙션들을 위한 도메인 네임 체계,"본 개시의 구현예들은, 제 1 블록체인 인스턴스의 클라이언트 노드에 의해, 상이한 제 2 블록체인 인스턴스의 블록체인 도메인 네임을 획득하는 것으로서, 블록체인 도메인 네임은, 2개 이상의 릴레이들에 의해 통신가능하게 링크되는 다중 블록체인 인스턴스들을 포함하는 통합 블록체인 네트워크 내의 제 2 블록체인 인스턴스의 고유 식별자이고, 블록체인 도메인 네임은 사람이 판독 가능한 레이블을 포함하며, 블록체인 도메인 네임은 제 2 블록체인 인스턴스의 체인 식별자에 고유하게 대응하는 것인, 제 2 블록체인 인스턴스의 블록체인 도메인 네임을 획득하는 것; 제 2 블록체인 인스턴스의 블록체인 도메인 네임에 기반하여 제 2 블록체인 인스턴스의 체인 식별자 - 제 2 블록체인 인스턴스의 체인 식별자는 제 2 블록체인 인스턴스의 블록체인 네트워크 구성을 나타냄 - 를 식별하는 것; 및 클라이언트 노드에 의해, 제 2 블록체인 인스턴스의 체인 식별자에 의해 나타내어지는 블록체인 네트워크 구성에 기반하여 제 2 블록체인 인스턴스에 액세스하는 것을 포함한다.",10-2019-7011502,알리바바 그룹 홀딩 리미티드,"H04L-029/12,G06Q-020/06,G06Q-020/38,H04L-029/08"
0,20200828,블록체인 기반 헌혈증 양도 시스템,"본 발명은 블록체인 기반 헌혈증 양도 시스템에 관한 것으로서, 혈액 정보 관리 시스템으로부터 헌혈증 일련번호와 소유자 정보를 포함하는 헌혈증 관련 정보를 블록체인으로 가져오고, 사용자 간 거래에 따른 헌혈증 양도가 성립하면, 이에 따라 변경된 헌혈증 소유자 정보와 헌혈증 거래내역 정보를 블록체인 상에 등록하고 블록을 생성하며, 생성된 블록을 각 노드에 전달하여 데이터를 검증하고 공유하며, 변경된 헌혈증 소유자 정보와 헌혈증 거래내역 정보를 혈액 정보 관리 시스템과 혈액 정보 공유 시스템 상에 업데이트하는 양도 서버 및 상기 헌혈증 관련 정보 데이터를 저장하기 위한 데이터베이스를 포함한다.  본 발명에 의하면, 블록체인 기반의 헌혈증 양도 시스템을 제안함으로써, 웹 사이트 혹은 애플리케이션 형태를 통해 간편하게 헌혈증을 양도할 수 있어서, 헌혈증 기부 및 사용의 활성화를 촉진시킬 수 있는 효과가 있다.",10-2020-0011335,"김민정,박현주,이진민,장은지","G06Q-050/22,G06Q-050/30,G16H-010/60,H04L-029/08"
0,20200713,블록체인 관리 시스템 및 그 방법,"본 발명은 블록체인 관리 시스템 및 그 방법을 개시한다. 즉, 본 발명은 이더리움 프라이빗 네트워크 매니저인 퍼페쓰(puppeth)를 통해 하드포크한 이더리움에 오류-정정 부호 기반의 작업증명(ECCPoW)을 적용하여 DeSecure 체인에서 사용할 수 있는 이더리움 프라이빗 네트워크를 생성함으로써, 전체 시스템의 운영 효율을 향상시키고, 사용상의 편의성을 높일 수 있다.",10-2019-0137290,주식회사 온더,"G06F-009/455,H04L-012/24,H04L-029/08,H04L-009/08"
0,20191223,블록체인 기반 보상형 보안 시스템,"일실시예에 따른 블록체인을 이용한 보상형 보안 시스템이 개시된다.일실시예에 따른 장치는 유저 단말의 에러 상태를 수신하고, 데이터베이스를 조회하여 에러 상태에 대응하는 해결 스크립트가 존재하는지 여부를 판단하고, 조회의 결과에 기초하여 해결 스크립트를 유저 단말로 전송하고, 해결 스크립트를 실행하는 유저 단말로부터 에러 해결 여부를 수신하고, 에러 해결 여부에 기초하여 블록체인 네트워크 상 해결 스크립트를 제공한 전문가 계정을 획득하고, 유저 단말로부터 에러의 에러 프로세스 및 에러를 해결 스크립트로 해결한 해결 프로세스를 수신하고, 블록체인 네트워크로 에러 프로세스 및 해결 프로세스를 공유하고, 에러 프로세스 및 해결 프로세스에 대한 블록체인 네트워크 상 전문가 노드들의 검증 결과에 기초하여, 블록체인 네트워크 상 유저 단말의 유저의 유저 계정으로부터 전문가 계정으로 암호 화폐를 지급하는 명령을 생성할 수 있다.",10-2019-0057468,"주식회사 모파스,김성기,정경채","G06F-011/07,G06F-021/50,G06Q-030/02"
0,20200814,블록체인 기반 IoT 기기 펌웨어 배포 시스템,"블록체인 기반 IoT 기기 펌웨어 배포 시스템이 개시된다.이 시스템은 신규 펌웨어 정보와 신규 펌웨어가 등록된 분산형 파일 시스템(InterPlanetary File System) 내의 통합 자원 식별자(Uniform Resource Identifier, URI) 정보를 IoT 기기들로 전파하기 위한 블록체인 기반 외부 네크워크, 및 하나 이상의 조직별로 구성된 블록체인 기반 내부 네트워크에 속하는 노드이면서 외부 네트워크와 연결되며, 외부 네트워크의 원장(ledger)에 신규 펌웨어 정보와 URI 정보가 등록되면 그 등록된 신규 펌웨어 정보와 URI 정보를 가져와 내부 네트워크의 원장에 등록하는 브로커를 포함한다.",10-2019-0047505,경기대학교 산학협력단,"H04L-029/08,H04L-012/24"
0,20191108,블록체인 기반의 개인 간 물품 배송 방법,"본 발명은 블록체인 기반의 개인 간 물품 배송 방법에 관한 것으로, 본 발명은, 사용자가 사용자 단말기를 통해 플랫폼 서버에 실명확인하여 회원가입을 수행하는 회원가입단계, 상기 회원가입단계를 거친 사용자가 상기 플랫폼 서버에 자신의 이동 동선, 배송 가능한 지역, 이동수단과 같은 배송자 정보를 등록하여 상기 플랫폼 서버상에 공유하는 배송자 정보등록단계, 상기 배송자 정보등록단계를 거친 사용자에게, 이동 동선 데이터를 공유한 보상으로 상기 플랫폼 서버에서 소정의 암호화폐를 무상 지급하는 1차 암호화폐 지급단계, 사용자 중 물품의 배송을 원하는 배송의뢰자가 상기 플랫폼서버에 배송물품의 크기, 무게, 출발지 및 목적지와 같은 물품정보를 등록하는 물품정보등록단계, 상기 물품정보등록단계에서 등록된 물품정보와 상기 배송자 정보등록단계에서 등록된 배송자정보 데이터가 매칭되어 배송의뢰자의 물품정보와 부합하는 배송자가 선택되는 매칭단계, 상기 매칭단계에서 선택된 배송자에게 상기 물품정보가 전달되고, 상기 물품정보를 전달받은 배송자가 배송 의뢰를 수락하는 매칭배송 수락단계, 상기 매칭배송 수락단계를 거쳐 배송자의 배송의뢰 수락정보를 전달받은 배송의뢰자가 배송자의 배송을 수락하고, 상기 플랫폼 서버에 배송비용으로 지급할 암호화폐를 전송함으로서 블록체인 스마트 컨트랙트가 체결되는 배송계약 확정단계, 상기 배송계약 확정단계를 통해 상기 플랫폼 서버로 배송비용이 입금되면, 상기 플랫폼 서버가 배송자의 사용자 단말기에 물품수령자에 대한 정보를 제공하는 배송정보 제공단계, 상기 배송정보 제공단계를 거쳐 배송정보를 제공받은 배송자가 물품의뢰자로부터 물품을 픽업하여 물품수령자에게 전달하는 배송단계, 상기 배송단계를 거쳐 물품을 배송받은 물품수령자가 상기 플랫폼 서버에 물품수령을 확정하는 물품수령확인단계, 상기 물품수령확인단계에서 물품 수령이 확인되면, 상기 배송계약 확정단계에서 배송의뢰자가 상기 플랫폼 서버로 입금하였던 배송비용이 배송자의 암호화폐 지갑에 자동 지급되는 2차 암호화폐 지급단계를 포함하는 것으로, 본 발명은, 플랫폼 서버에 회원 인증을 받은 일반인들이, 자신의 이동 동선 내에서 배송되어야 할 타 회원의 물품을 배송함으로써, 물품의 배송 비용을 절감시킬 뿐만 아니라 신뢰성이 높고 효율적으로 물품이 배송되도록 하는 현저한 효과가 있다.",10-2019-0042975,변규일,"G06Q-010/08,G06Q-020/06,G06Q-020/36"
0,20200507,블록체인 기반의 모바일 보안 시스템,"본 발명의 블록체인 기반의 모바일 보안 시스템에 따르면, 스마트폰, 태블릿과 같은 모바일기기를 통한 사내 업무, 현장 업무를 수행할 때 안전하게 모바일 보안 시스템을 이용하고자 하는 모바일기기를 인증하기 위하여, 블록체인 알고리즘을 응용한 방법으로 신뢰성 있는 모바일 보안 환경을 구축한 후 모바일기기를 인증하고 서비스를 제공함으로써 보안 위협에 대응하고 기밀정보 유출을 원천적으로 차단할 수 있으며, 인증에 참여하는 모바일기기가 인증정보를 분산 저장하고 일정 주기마다 동기화함으로써 인증정보의 신뢰성을 높일 수 있고, 최소한의 비용으로 모바일기기에 대한 인증을 지원하는 시스템으로 블록체인을 통한 분산 인증을 통해 인증서버 구축 및 운영비용을 절감할 수 있는 효과가 있다.",10-2018-0169869,한전케이디엔 주식회사,"H04L-029/06,H04L-029/08"
